post_id,user_type,content_type,caption,likes,comments,shares
2721,foodie,text,Highly recommended,59,76,44
2722,influencer,image,Feeling awesome,202,34,80
2723,traveler,image,Could be better,250,137,29
2724,influencer,reel,Amazing experience!,818,214,131
2725,foodie,video,Must watch!,248,171,88
2726,fitness,reel,Feeling awesome,653,129,97
2727,fitness,text,Could be better,121,70,40
2728,influencer,story,Amazing experience!,288,54,28
2729,foodie,video,Feeling awesome,887,223,70
2730,student,story,Highly recommended,107,39,28
2731,fitness,video,Must watch!,662,242,129
2732,traveler,image,What a day!,124,56,70
2733,developer,text,Loved this!,64,14,26
2734,traveler,reel,Not so great,549,86,124
2735,traveler,story,Highly recommended,220,92,6
2736,influencer,text,Highly recommended,81,60,18
2737,foodie,reel,Not so great,392,64,98
2738,developer,reel,What a day!,461,86,153
2739,foodie,video,Not so great,249,274,52
2740,influencer,story,Could be better,50,81,28
2741,student,story,Could be better,58,79,44
2742,student,reel,Check this out!,928,237,162
2743,influencer,video,Amazing experience!,963,290,74
2744,student,story,Feeling awesome,257,34,50
2745,foodie,story,Amazing experience!,245,76,9
2746,traveler,video,Amazing experience!,840,224,72
2747,fitness,story,Check this out!,188,40,6
2748,student,image,Must watch!,232,148,13
2749,fitness,story,Loved this!,201,88,26
2750,influencer,video,Loved this!,458,217,70
2751,traveler,video,What a day!,883,89,111
2752,traveler,image,Not so great,158,63,54
2753,student,text,Loved this!,69,90,48
2754,developer,story,Highly recommended,74,47,14
2755,fitness,text,Highly recommended,128,87,16
2756,traveler,image,Loved this!,180,57,93
2757,fitness,reel,Could be better,611,298,101
2758,student,image,Not so great,498,88,73
2759,traveler,image,What a day!,436,40,86
2760,developer,image,What a day!,442,57,16
2761,student,video,Highly recommended,329,84,137
2762,traveler,text,Highly recommended,87,71,11
2763,developer,story,Could be better,220,55,19
2764,student,video,Check this out!,658,194,32
2765,foodie,video,Not so great,384,72,177
2766,influencer,text,Check this out!,240,67,22
2767,foodie,image,Check this out!,106,123,35
2768,fitness,image,Check this out!,172,144,54
2769,fitness,image,Not so great,361,103,11
2770,developer,image,Could be better,211,38,73
2771,student,video,Loved this!,528,122,152
2772,traveler,text,Could be better,279,91,19
2773,traveler,reel,Highly recommended,252,72,181
2774,developer,story,Highly recommended,117,54,35
2775,traveler,reel,Check this out!,914,113,154
2776,foodie,text,Feeling awesome,175,31,8
2777,student,reel,Highly recommended,484,50,56
2778,foodie,text,What a day!,261,36,15
2779,fitness,text,Amazing experience!,247,12,48
2780,foodie,text,Loved this!,175,43,15
2781,influencer,image,Not so great,461,21,31
2782,fitness,story,Loved this!,51,81,17
2783,student,reel,Could be better,783,146,120
2784,fitness,video,What a day!,429,242,154
2785,traveler,story,Not so great,85,84,13
2786,student,story,Not so great,73,47,41
2787,traveler,text,Not so great,210,26,14
2788,influencer,image,Could be better,233,118,35
2789,fitness,video,Highly recommended,309,172,138
2790,traveler,video,Could be better,372,132,93
2791,foodie,video,Feeling awesome,652,53,182
2792,developer,story,Check this out!,117,48,7
2793,fitness,story,Amazing experience!,152,95,30
2794,traveler,text,Amazing experience!,91,86,43
2795,foodie,story,Must watch!,102,52,49
2796,influencer,image,Check this out!,283,21,85
2797,student,reel,Not so great,873,270,133
2798,traveler,reel,Not so great,831,171,119
2799,traveler,reel,Must watch!,803,253,80
2800,fitness,image,Highly recommended,250,42,55
2801,developer,text,Must watch!,70,38,17
2802,foodie,video,Must watch!,445,259,74
2803,influencer,story,Amazing experience!,258,88,47
2804,traveler,story,Loved this!,178,14,44
2805,foodie,reel,Check this out!,439,182,95
2806,developer,reel,Loved this!,685,114,183
2807,foodie,story,Highly recommended,53,26,46
2808,foodie,video,Amazing experience!,427,290,90
2809,foodie,image,Check this out!,287,71,68
2810,fitness,video,Amazing experience!,318,136,192
2811,foodie,reel,Check this out!,853,178,183
2812,traveler,video,Check this out!,907,204,71
2813,foodie,story,Check this out!,179,59,23
2814,fitness,reel,Check this out!,420,281,179
2815,traveler,video,Could be better,829,154,166
2816,student,video,Check this out!,214,113,140
2817,traveler,video,Amazing experience!,628,260,163
2818,student,image,Loved this!,398,38,95
2819,traveler,story,Check this out!,221,61,24
2820,traveler,reel,Must watch!,312,110,149
2821,foodie,story,Could be better,268,68,48
2822,foodie,reel,Could be better,588,295,147
2823,student,text,Check this out!,217,63,19
2824,foodie,image,Highly recommended,170,102,23
2825,student,image,Feeling awesome,354,63,97
2826,developer,text,Loved this!,109,52,25
2827,influencer,image,Feeling awesome,177,42,43
2828,student,story,Feeling awesome,152,70,14
2829,fitness,reel,Amazing experience!,896,57,170
2830,fitness,story,Loved this!,53,17,6
2831,student,text,Highly recommended,183,98,34
2832,influencer,image,Not so great,224,47,13
2833,foodie,reel,Could be better,626,68,85
2834,traveler,image,Check this out!,372,50,79
2835,student,text,Loved this!,93,30,35
2836,fitness,text,Not so great,61,36,18
2837,influencer,reel,Loved this!,490,162,191
2838,student,story,Could be better,127,69,38
2839,developer,reel,What a day!,295,151,99
2840,student,text,Loved this!,230,35,49
2841,influencer,video,Amazing experience!,836,61,42
2842,influencer,reel,What a day!,516,125,194
2843,influencer,story,Check this out!,277,78,14
2844,fitness,reel,What a day!,929,168,191
2845,developer,text,Must watch!,54,72,16
2846,fitness,image,Not so great,358,111,90
2847,fitness,reel,Must watch!,703,58,178
2848,fitness,story,What a day!,89,59,31
2849,foodie,story,Could be better,65,70,18
2850,fitness,story,Amazing experience!,294,19,50
2851,student,image,Not so great,396,46,72
2852,developer,reel,Must watch!,979,144,125
2853,foodie,image,Highly recommended,455,100,28
2854,fitness,video,Feeling awesome,490,216,47
2855,traveler,video,Feeling awesome,409,247,54
2856,influencer,image,Feeling awesome,405,141,95
2857,fitness,text,Not so great,175,46,38
2858,developer,reel,Must watch!,547,173,192
2859,traveler,video,Not so great,537,261,54
2860,student,image,Loved this!,190,61,19
2861,influencer,text,Amazing experience!,78,10,49
2862,fitness,text,Check this out!,220,91,36
2863,traveler,reel,Amazing experience!,453,241,166
2864,foodie,reel,Feeling awesome,383,267,134
2865,traveler,image,Loved this!,306,129,65
2866,student,image,Amazing experience!,251,90,67
2867,developer,reel,Feeling awesome,462,58,173
2868,influencer,story,Feeling awesome,110,50,45
2869,traveler,reel,Highly recommended,339,52,193
2870,influencer,reel,Check this out!,566,188,61
2871,student,video,Feeling awesome,676,54,118
2872,traveler,story,Feeling awesome,53,13,36
2873,student,text,Amazing experience!,219,23,22
2874,foodie,reel,Amazing experience!,794,79,22
2875,fitness,video,Amazing experience!,945,164,111
2876,developer,story,Check this out!,194,75,46
2877,student,video,Could be better,611,169,35
2878,developer,reel,Could be better,937,114,149
2879,traveler,video,Amazing experience!,550,149,64
2880,developer,video,What a day!,238,132,45
2881,fitness,image,Loved this!,317,45,47
2882,fitness,text,Could be better,225,39,15
2883,fitness,text,Loved this!,194,83,21
2884,influencer,reel,Not so great,778,83,106
2885,developer,reel,Must watch!,341,293,126
2886,influencer,reel,Check this out!,217,293,136
2887,traveler,text,Amazing experience!,291,39,25
2888,traveler,reel,What a day!,855,92,54
2889,fitness,reel,Highly recommended,659,228,160
2890,influencer,image,Amazing experience!,387,74,69
2891,influencer,story,Must watch!,174,10,37
2892,developer,image,Check this out!,134,109,79
2893,developer,image,Feeling awesome,352,33,92
2894,influencer,video,Could be better,943,288,117
2895,student,story,Check this out!,68,14,27
2896,fitness,text,Loved this!,197,13,7
2897,fitness,video,Amazing experience!,518,61,176
2898,traveler,image,What a day!,309,96,73
2899,developer,text,Highly recommended,170,51,6
2900,traveler,video,Loved this!,385,175,25
2901,student,image,Not so great,265,66,68
2902,developer,text,Highly recommended,52,43,20
2903,developer,reel,Check this out!,389,62,70
2904,foodie,image,Amazing experience!,205,45,47
2905,student,video,Check this out!,316,97,34
2906,fitness,video,Not so great,914,271,59
2907,influencer,image,Must watch!,473,31,83
2908,student,image,Amazing experience!,256,92,35
2909,student,reel,What a day!,511,285,182
2910,foodie,story,Must watch!,270,72,11
2911,fitness,reel,Must watch!,285,214,50
2912,student,reel,Could be better,840,276,103
2913,fitness,text,Amazing experience!,172,24,5
2914,developer,text,Must watch!,247,28,42
2915,traveler,video,Feeling awesome,884,187,70
2916,developer,video,Highly recommended,905,240,133
2917,foodie,video,Check this out!,431,61,142
2918,student,text,What a day!,154,100,47
2919,student,reel,Amazing experience!,773,256,41
2920,student,image,Not so great,464,71,76
2921,developer,image,Feeling awesome,233,124,23
2922,fitness,story,Highly recommended,114,13,13
2923,influencer,image,Could be better,474,58,37
2924,student,video,What a day!,866,185,187
2925,foodie,reel,Feeling awesome,389,98,67
2926,foodie,image,Highly recommended,199,43,57
2927,influencer,reel,Highly recommended,264,79,79
2928,fitness,image,Could be better,296,64,46
2929,traveler,image,What a day!,431,85,58
2930,fitness,story,Highly recommended,69,55,46
2931,student,text,Feeling awesome,96,63,36
2932,developer,reel,Feeling awesome,950,84,70
2933,influencer,reel,Must watch!,624,125,164
2934,traveler,image,Must watch!,232,60,65
2935,influencer,video,Feeling awesome,845,63,196
2936,traveler,story,Feeling awesome,208,53,5
2937,foodie,text,Must watch!,251,16,31
2938,foodie,image,Must watch!,169,133,91
2939,foodie,text,Amazing experience!,58,96,50
2940,influencer,story,Highly recommended,256,53,50
2941,student,text,What a day!,245,93,49
2942,student,text,Check this out!,74,22,27
2943,fitness,story,Could be better,176,80,33
2944,developer,reel,Must watch!,795,122,112
2945,influencer,image,Check this out!,107,26,34
2946,traveler,text,Check this out!,187,86,44
2947,influencer,reel,Highly recommended,608,77,125
2948,student,image,Amazing experience!,120,141,78
2949,student,text,Loved this!,268,17,24
2950,developer,reel,What a day!,899,170,185
2951,developer,story,Must watch!,148,83,44
2952,traveler,reel,What a day!,566,179,179
2953,student,text,What a day!,78,31,37
2954,influencer,reel,Must watch!,938,260,176
2955,developer,image,Check this out!,490,36,46
2956,fitness,video,Loved this!,417,125,44
2957,student,text,Not so great,294,15,22
2958,traveler,text,Highly recommended,279,11,17
2959,influencer,text,Check this out!,203,82,41
2960,student,image,What a day!,150,126,32
2961,developer,image,Could be better,183,121,51
2962,developer,video,Not so great,435,136,168
2963,foodie,image,Not so great,200,24,72
2964,foodie,story,Loved this!,198,63,45
2965,developer,text,Loved this!,262,41,40
2966,influencer,image,Could be better,252,62,35
2967,developer,video,What a day!,989,107,85
2968,traveler,image,Not so great,333,94,63
2969,developer,video,Not so great,630,184,198
2970,foodie,video,Not so great,583,290,156
2971,developer,video,Amazing experience!,801,106,85
2972,foodie,image,Feeling awesome,355,28,86
2973,traveler,reel,Feeling awesome,922,285,111
2974,student,image,Loved this!,176,70,17
2975,influencer,video,Not so great,791,266,198
2976,developer,image,Check this out!,423,129,76
2977,fitness,video,Highly recommended,201,187,108
2978,influencer,image,Not so great,373,87,84
2979,developer,image,What a day!,214,130,75
2980,fitness,text,Amazing experience!,292,78,27
2981,developer,story,What a day!,286,64,30
2982,influencer,image,Could be better,274,21,100
2983,traveler,video,Loved this!,954,99,63
2984,traveler,image,Check this out!,275,145,47
2985,student,story,What a day!,100,35,22
2986,traveler,text,Loved this!,179,21,12
2987,foodie,story,Check this out!,159,58,34
2988,traveler,reel,Highly recommended,470,283,199
2989,foodie,text,Must watch!,241,99,49
2990,foodie,reel,Loved this!,913,59,71
2991,influencer,video,Not so great,882,193,30
2992,fitness,image,Must watch!,484,93,35
2993,fitness,story,Amazing experience!,210,62,50
2994,influencer,story,Loved this!,205,86,16
2995,influencer,text,Must watch!,113,65,27
2996,fitness,story,Feeling awesome,83,31,43
2997,developer,video,What a day!,864,247,118
2998,influencer,reel,Amazing experience!,968,219,195
2999,influencer,story,Check this out!,213,58,11
3000,influencer,video,Could be better,783,192,29
