post_id,brand,user_type,post_text,likes,comments,shares
404,Adidas,student,"Adidas Super comfortable and stylish, worth every penny",400,131,198
405,Apple,developer,"Apple Decent experience, could be better",179,284,31
406,Apple,traveler,"Apple Not bad, not great just fine",479,286,94
407,Puma,traveler,"Puma Worst purchase ever, would not recommend",830,154,117
408,Apple,developer,"Apple Great experience, highly recommend this product",919,145,180
409,Samsung,student,"Samsung Decent experience, could be better",385,93,106
410,Nike,developer,"Nike Worst purchase ever, would not recommend",282,189,197
411,Nike,student,"Nike Very disappointed, poor quality and bad experience",919,75,193
412,Apple,influencer,"Apple Super comfortable and stylish, worth every penny",884,292,46
413,Samsung,athlete,"Samsung It's okay, average product nothing special",750,213,76
414,Samsung,traveler,"Samsung Not worth the money, totally dissatisfied",970,97,196
415,Puma,traveler,"Puma It's okay, average product nothing special",537,73,175
416,Apple,developer,"Apple Not bad, not great just fine",388,215,14
417,Adidas,developer,"Adidas Very disappointed, poor quality and bad experience",566,222,9
418,Adidas,influencer,"Adidas It's okay, average product nothing special",188,151,6
419,Apple,athlete,"Apple Very disappointed, poor quality and bad experience",967,164,23
420,Samsung,influencer,"Samsung Super comfortable and stylish, worth every penny",219,243,19
421,Puma,influencer,"Puma Worst purchase ever, would not recommend",621,177,154
422,Samsung,athlete,"Samsung Absolutely love this brand, amazing quality and performance",232,193,184
423,Samsung,influencer,"Samsung Very disappointed, poor quality and bad experience",304,208,38
424,Adidas,traveler,"Adidas Not worth the money, totally dissatisfied",704,163,137
425,Samsung,traveler,"Samsung Decent experience, could be better",58,124,121
426,Samsung,influencer,"Samsung Worst purchase ever, would not recommend",938,255,22
427,Nike,student,"Nike Decent experience, could be better",541,256,126
428,Puma,student,"Puma Decent experience, could be better",706,102,10
429,Apple,student,"Apple Not worth the money, totally dissatisfied",187,289,174
430,Puma,influencer,"Puma Absolutely love this brand, amazing quality and performance",344,225,36
431,Nike,influencer,"Nike Worst purchase ever, would not recommend",382,134,67
432,Adidas,influencer,"Adidas Worst purchase ever, would not recommend",711,167,57
433,Adidas,developer,"Adidas Worst purchase ever, would not recommend",835,269,96
434,Samsung,developer,"Samsung Not bad, not great just fine",799,140,14
435,Puma,student,"Puma Very disappointed, poor quality and bad experience",564,31,178
436,Samsung,student,"Samsung Super comfortable and stylish, worth every penny",424,176,35
437,Adidas,developer,"Adidas Very disappointed, poor quality and bad experience",431,121,25
438,Apple,influencer,"Apple Not worth the money, totally dissatisfied",766,94,12
439,Apple,student,"Apple It's okay, average product nothing special",659,150,20
440,Nike,student,"Nike Absolutely love this brand, amazing quality and performance",722,92,181
441,Samsung,athlete,"Samsung Decent experience, could be better",498,38,159
442,Nike,student,"Nike Decent experience, could be better",777,258,56
443,Adidas,influencer,"Adidas Absolutely love this brand, amazing quality and performance",149,54,105
444,Puma,athlete,"Puma It's okay, average product nothing special",465,235,122
445,Puma,traveler,"Puma Worst purchase ever, would not recommend",938,76,184
446,Adidas,traveler,"Adidas Great experience, highly recommend this product",492,134,174
447,Apple,traveler,"Apple Absolutely love this brand, amazing quality and performance",929,286,58
448,Nike,traveler,"Nike Very disappointed, poor quality and bad experience",229,143,138
449,Nike,athlete,"Nike Not bad, not great just fine",72,148,137
450,Puma,traveler,"Puma Decent experience, could be better",220,146,55
451,Adidas,developer,"Adidas Very disappointed, poor quality and bad experience",898,26,7
452,Samsung,traveler,"Samsung It's okay, average product nothing special",780,252,86
453,Puma,student,"Puma Great experience, highly recommend this product",912,204,169
454,Apple,athlete,"Apple It's okay, average product nothing special",227,225,29
455,Samsung,influencer,"Samsung Decent experience, could be better",756,54,104
456,Samsung,traveler,"Samsung Not worth the money, totally dissatisfied",935,299,118
457,Puma,student,"Puma Absolutely love this brand, amazing quality and performance",748,127,47
458,Puma,developer,"Puma Great experience, highly recommend this product",806,227,83
459,Apple,athlete,"Apple Not bad, not great just fine",516,97,26
460,Apple,athlete,"Apple Not worth the money, totally dissatisfied",868,291,32
461,Samsung,influencer,"Samsung Decent experience, could be better",956,252,25
462,Puma,traveler,"Puma Decent experience, could be better",181,263,167
463,Apple,influencer,"Apple Decent experience, could be better",320,14,92
464,Adidas,developer,"Adidas Super comfortable and stylish, worth every penny",483,241,8
465,Nike,traveler,"Nike Decent experience, could be better",777,213,120
466,Adidas,student,"Adidas Very disappointed, poor quality and bad experience",346,282,61
467,Adidas,student,"Adidas Worst purchase ever, would not recommend",711,223,17
468,Adidas,athlete,"Adidas Great experience, highly recommend this product",608,168,173
469,Nike,athlete,"Nike Great experience, highly recommend this product",199,186,102
470,Adidas,influencer,"Adidas Decent experience, could be better",466,202,173
471,Samsung,student,"Samsung It's okay, average product nothing special",976,221,90
472,Nike,athlete,"Nike It's okay, average product nothing special",96,142,166
473,Puma,student,"Puma Super comfortable and stylish, worth every penny",659,173,97
474,Samsung,traveler,"Samsung Super comfortable and stylish, worth every penny",626,148,56
475,Samsung,influencer,"Samsung Not bad, not great just fine",170,190,96
476,Puma,traveler,"Puma Great experience, highly recommend this product",203,120,114
477,Apple,influencer,"Apple Decent experience, could be better",856,95,144
478,Samsung,student,"Samsung Not worth the money, totally dissatisfied",809,250,21
479,Samsung,influencer,"Samsung It's okay, average product nothing special",582,64,95
480,Adidas,student,"Adidas Worst purchase ever, would not recommend",677,28,151
481,Nike,developer,"Nike Worst purchase ever, would not recommend",323,195,19
482,Samsung,athlete,"Samsung Great experience, highly recommend this product",937,116,82
483,Adidas,student,"Adidas It's okay, average product nothing special",924,291,102
484,Nike,athlete,"Nike Absolutely love this brand, amazing quality and performance",784,63,99
485,Apple,influencer,"Apple Great experience, highly recommend this product",903,201,91
486,Samsung,developer,"Samsung Decent experience, could be better",629,233,25
487,Nike,traveler,"Nike Absolutely love this brand, amazing quality and performance",712,298,54
488,Adidas,student,"Adidas Worst purchase ever, would not recommend",152,276,179
489,Puma,athlete,"Puma Super comfortable and stylish, worth every penny",600,66,78
490,Adidas,student,"Adidas Worst purchase ever, would not recommend",71,178,41
491,Puma,influencer,"Puma Not worth the money, totally dissatisfied",497,125,115
492,Nike,traveler,"Nike Absolutely love this brand, amazing quality and performance",184,197,181
493,Samsung,traveler,"Samsung Great experience, highly recommend this product",354,268,42
494,Nike,student,"Nike It's okay, average product nothing special",510,299,48
495,Puma,developer,"Puma Super comfortable and stylish, worth every penny",899,185,79
496,Samsung,influencer,"Samsung Not worth the money, totally dissatisfied",952,249,41
497,Samsung,developer,"Samsung Not worth the money, totally dissatisfied",599,29,150
498,Apple,student,"Apple Great experience, highly recommend this product",667,131,144
499,Apple,developer,"Apple Not worth the money, totally dissatisfied",100,216,76
500,Nike,athlete,"Nike Decent experience, could be better",91,299,93
501,Apple,influencer,"Apple Not worth the money, totally dissatisfied",512,104,31
502,Apple,influencer,"Apple Decent experience, could be better",116,24,124
503,Adidas,student,"Adidas Absolutely love this brand, amazing quality and performance",893,191,15
504,Nike,developer,"Nike Super comfortable and stylish, worth every penny",811,296,184
505,Adidas,influencer,"Adidas Not worth the money, totally dissatisfied",805,224,6
506,Puma,student,"Puma Not worth the money, totally dissatisfied",777,252,131
507,Samsung,developer,"Samsung Not bad, not great just fine",87,170,112
508,Adidas,developer,"Adidas Great experience, highly recommend this product",361,134,192
509,Adidas,student,"Adidas Great experience, highly recommend this product",348,203,183
510,Nike,student,"Nike Not worth the money, totally dissatisfied",914,106,146
511,Nike,student,"Nike Not bad, not great just fine",244,41,123
512,Apple,developer,"Apple Decent experience, could be better",53,151,173
513,Nike,influencer,"Nike It's okay, average product nothing special",615,111,175
514,Samsung,student,"Samsung It's okay, average product nothing special",811,137,142
515,Samsung,student,"Samsung Absolutely love this brand, amazing quality and performance",163,66,20
516,Adidas,student,"Adidas Not worth the money, totally dissatisfied",248,252,70
517,Apple,influencer,"Apple Decent experience, could be better",787,63,100
518,Samsung,developer,"Samsung Absolutely love this brand, amazing quality and performance",896,55,21
519,Samsung,traveler,"Samsung Super comfortable and stylish, worth every penny",157,48,152
520,Samsung,athlete,"Samsung Worst purchase ever, would not recommend",827,237,15
521,Nike,influencer,"Nike Very disappointed, poor quality and bad experience",220,245,120
522,Samsung,influencer,"Samsung Not bad, not great just fine",504,249,175
523,Apple,developer,"Apple Worst purchase ever, would not recommend",293,218,26
524,Apple,influencer,"Apple Not worth the money, totally dissatisfied",954,278,75
525,Samsung,influencer,"Samsung It's okay, average product nothing special",84,260,186
526,Adidas,athlete,"Adidas Not bad, not great just fine",762,170,94
527,Samsung,developer,"Samsung Not bad, not great just fine",444,140,149
528,Apple,developer,"Apple Decent experience, could be better",210,127,141
529,Adidas,traveler,"Adidas Very disappointed, poor quality and bad experience",411,71,146
530,Puma,student,"Puma Very disappointed, poor quality and bad experience",332,179,126
531,Adidas,influencer,"Adidas Very disappointed, poor quality and bad experience",532,254,136
532,Nike,student,"Nike Absolutely love this brand, amazing quality and performance",381,61,163
533,Puma,developer,"Puma Not bad, not great just fine",58,263,25
534,Nike,student,"Nike Great experience, highly recommend this product",843,252,141
535,Nike,student,"Nike It's okay, average product nothing special",576,211,105
536,Samsung,traveler,"Samsung Not bad, not great just fine",452,23,135
537,Adidas,developer,"Adidas Very disappointed, poor quality and bad experience",236,64,45
538,Apple,athlete,"Apple Not worth the money, totally dissatisfied",207,240,148
539,Nike,traveler,"Nike It's okay, average product nothing special",920,195,153
540,Samsung,student,"Samsung Decent experience, could be better",405,296,177
541,Puma,student,"Puma It's okay, average product nothing special",468,117,118
542,Nike,traveler,"Nike Not bad, not great just fine",355,118,96
543,Samsung,developer,"Samsung Very disappointed, poor quality and bad experience",290,91,133
544,Puma,student,"Puma Not worth the money, totally dissatisfied",58,279,37
