customer_id,age,city,category,purchase_amount,rating,discount
2049,56,Mumbai,Clothing,434.42,3.9,48.5
2050,55,Delhi,Clothing,4070.56,4.8,43.41
2051,23,Mumbai,Grocery,2275.16,4.9,34.38
2052,54,Chennai,Electronics,1823.03,3.7,49.05
2053,48,Mumbai,Sports,2451.86,3.9,24.32
2054,60,Chennai,Sports,2233.74,4.0,38.33
2055,37,Pune,Clothing,3694.81,1.1,8.79
2056,20,Pune,Sports,674.46,4.1,25.3
2057,40,Delhi,Grocery,4797.52,1.1,34.05
2058,40,Delhi,Sports,4652.69,2.3,25.32
2059,47,Delhi,Electronics,1588.55,2.5,30.86
2060,36,Mumbai,Grocery,4168.77,2.9,37.21
2061,48,Chennai,Grocery,1005.97,4.2,23.86
2062,31,Delhi,Electronics,4560.68,5.0,5.1
2063,58,Mumbai,Electronics,3992.23,2.1,37.95
2064,44,Chennai,Sports,1631.6,2.8,27.76
2065,58,Mumbai,Sports,1746.21,4.6,37.11
2066,49,Bangalore,Electronics,1510.6,1.6,26.05
2067,45,Chennai,Grocery,2753.75,3.8,19.58
2068,57,Bangalore,Electronics,4106.66,2.8,36.81
2069,42,Delhi,Sports,4400.45,5.0,29.44
2070,23,Mumbai,Sports,3231.18,1.4,6.93
2071,43,Pune,Sports,3731.89,3.3,45.02
2072,43,Mumbai,Electronics,2541.37,2.2,26.03
2073,47,Chennai,Grocery,1973.27,2.5,0.6
2074,31,Delhi,Electronics,100.06,2.7,13.47
2075,38,Pune,Sports,1807.03,1.5,32.89
2076,24,Bangalore,Electronics,4204.07,4.4,22.94
2077,26,Delhi,Clothing,3732.44,2.0,34.82
2078,49,Bangalore,Clothing,1678.25,2.2,19.11
2079,32,Bangalore,Electronics,2055.92,3.7,41.62
2080,30,Delhi,Electronics,126.45,1.6,3.14
2081,43,Bangalore,Grocery,2003.53,3.5,4.29
2082,29,Pune,Clothing,100.33,4.6,10.79
2083,42,Bangalore,Grocery,2996.62,4.5,42.55
2084,48,Mumbai,Grocery,1698.95,2.4,13.24
2085,36,Pune,Clothing,4188.86,4.6,19.89
2086,46,Chennai,Clothing,3568.78,4.7,17.59
2087,49,Delhi,Grocery,4226.02,3.2,29.64
2088,52,Bangalore,Clothing,3356.41,1.7,48.17
2089,26,Mumbai,Grocery,3634.15,4.0,18.42
2090,40,Delhi,Sports,518.58,4.9,38.76
2091,18,Pune,Grocery,593.66,1.2,32.37
2092,48,Bangalore,Grocery,3911.22,3.0,12.13
2093,52,Mumbai,Clothing,1554.9,2.7,37.71
2094,40,Mumbai,Electronics,2726.73,1.2,45.06
2095,20,Bangalore,Electronics,2511.5,4.2,49.91
2096,21,Bangalore,Electronics,3686.05,4.0,44.15
2097,18,Delhi,Grocery,3843.51,4.4,44.55
2098,54,Chennai,Clothing,2845.49,4.1,0.31
2099,59,Pune,Clothing,994.66,4.9,21.83
2100,41,Pune,Electronics,2596.89,1.1,26.83
2101,36,Pune,Electronics,1801.02,3.6,40.65
2102,49,Bangalore,Clothing,3023.69,4.2,4.18
2103,34,Mumbai,Electronics,4571.1,3.1,22.11
2104,38,Bangalore,Grocery,1449.94,2.0,13.7
2105,41,Chennai,Clothing,2874.29,2.6,46.68
2106,39,Chennai,Sports,1500.75,1.9,0.76
2107,60,Delhi,Grocery,975.9,4.5,22.41
2108,49,Delhi,Clothing,385.9,3.2,28.39
2109,31,Chennai,Grocery,940.49,2.7,49.81
2110,48,Delhi,Grocery,465.72,2.6,33.3
2111,54,Mumbai,Sports,2502.31,1.8,36.1
2112,46,Pune,Grocery,1219.48,1.9,7.26
2113,35,Pune,Clothing,2412.93,4.4,22.57
2114,31,Bangalore,Clothing,4298.18,4.4,1.04
2115,19,Pune,Grocery,1344.71,1.8,19.81
2116,40,Chennai,Electronics,3461.56,4.8,45.99
2117,54,Mumbai,Electronics,1752.55,3.9,21.31
2118,58,Mumbai,Grocery,1055.77,2.8,26.0
2119,58,Pune,Electronics,3891.58,1.1,47.05
2120,52,Bangalore,Grocery,4176.09,4.6,31.76
2121,31,Pune,Clothing,2078.99,4.8,30.58
2122,42,Delhi,Sports,4663.75,1.4,11.76
2123,38,Chennai,Electronics,2433.91,2.3,28.66
2124,44,Bangalore,Grocery,2441.45,3.6,45.36
2125,40,Mumbai,Sports,229.02,4.8,16.71
2126,42,Chennai,Grocery,1694.43,4.7,18.08
2127,29,Mumbai,Clothing,2537.79,3.6,15.12
2128,53,Pune,Sports,2410.73,3.2,36.4
2129,50,Delhi,Clothing,742.72,4.1,28.31
2130,34,Pune,Grocery,1250.9,1.7,2.12
2131,49,Bangalore,Grocery,2421.76,3.1,43.29
2132,26,Mumbai,Grocery,4876.39,2.8,21.47
2133,60,Delhi,Electronics,3694.24,2.5,46.33
2134,51,Pune,Electronics,761.63,4.1,46.21
2135,50,Mumbai,Clothing,1207.3,1.7,40.69
2136,26,Chennai,Clothing,3460.15,2.1,34.67
2137,47,Delhi,Grocery,4393.66,2.7,22.6
2138,55,Mumbai,Grocery,2775.98,2.3,31.6
2139,38,Mumbai,Electronics,4953.59,1.8,24.83
2140,40,Bangalore,Clothing,3206.17,1.5,3.98
2141,39,Delhi,Electronics,3246.66,2.4,15.95
2142,39,Delhi,Electronics,3973.19,4.4,46.14
2143,42,Chennai,Clothing,3752.9,2.0,45.13
2144,49,Bangalore,Grocery,1049.88,1.9,44.98
2145,54,Delhi,Sports,4469.23,1.8,7.51
2146,42,Delhi,Clothing,582.99,3.6,49.99
2147,34,Bangalore,Clothing,2575.19,1.4,2.66
2148,36,Delhi,Sports,985.71,1.3,46.05
2149,60,Mumbai,Sports,1745.36,1.2,23.8
2150,38,Pune,Sports,2490.34,1.3,9.49
2151,55,Chennai,Sports,692.74,1.2,27.74
2152,19,Pune,Grocery,2737.43,1.9,33.03
2153,31,Delhi,Clothing,3366.07,2.4,49.34
2154,58,Pune,Sports,1554.91,3.8,24.76
2155,42,Chennai,Clothing,4919.28,2.7,33.68
2156,40,Bangalore,Clothing,3179.34,2.7,30.86
2157,36,Delhi,Clothing,3664.44,4.9,30.95
2158,35,Pune,Clothing,2196.69,2.2,41.26
2159,59,Chennai,Sports,3955.46,4.3,28.77
2160,50,Pune,Sports,299.77,3.4,35.34
2161,41,Bangalore,Grocery,2034.55,2.4,24.8
2162,31,Bangalore,Sports,3797.0,2.3,27.35
2163,39,Chennai,Electronics,4419.03,4.6,20.65
2164,59,Chennai,Sports,1475.84,3.6,9.08
2165,40,Chennai,Electronics,4644.02,2.0,34.23
2166,24,Pune,Grocery,2658.65,3.6,46.29
2167,26,Mumbai,Grocery,1602.81,2.8,30.16
2168,59,Chennai,Electronics,2748.35,3.2,12.6
2169,53,Delhi,Grocery,272.22,1.5,13.88
2170,59,Delhi,Electronics,4053.83,3.9,37.79
2171,33,Chennai,Grocery,3440.66,4.6,10.54
2172,50,Pune,Sports,2177.18,4.1,44.69
2173,39,Mumbai,Grocery,4772.18,4.3,0.16
2174,49,Bangalore,Sports,3588.27,4.5,35.41
2175,59,Mumbai,Grocery,4420.66,2.9,41.66
2176,56,Bangalore,Electronics,4446.83,1.7,28.96
2177,32,Pune,Sports,3131.86,2.8,21.06
2178,40,Delhi,Electronics,3618.4,3.6,33.95
2179,34,Delhi,Electronics,585.66,1.6,0.9
2180,19,Pune,Clothing,4539.07,4.4,25.72
2181,21,Mumbai,Grocery,1770.31,2.3,37.78
2182,43,Pune,Electronics,2063.45,4.9,14.8
2183,51,Chennai,Sports,2892.17,1.3,37.48
2184,24,Delhi,Grocery,1526.43,1.4,21.93
2185,31,Mumbai,Electronics,2531.78,1.5,8.98
2186,36,Chennai,Electronics,3667.39,4.2,27.29
2187,42,Mumbai,Electronics,1970.83,2.8,47.33
2188,46,Chennai,Grocery,4311.91,4.0,38.73
2189,46,Chennai,Sports,3978.57,1.9,5.58
2190,47,Chennai,Sports,4327.11,2.0,33.67
2191,53,Mumbai,Electronics,1664.31,4.7,30.79
2192,40,Pune,Grocery,123.29,4.9,6.52
2193,23,Chennai,Grocery,4221.56,2.6,22.55
2194,45,Delhi,Electronics,402.04,1.6,32.68
2195,38,Mumbai,Sports,2658.96,4.0,45.48
2196,35,Bangalore,Clothing,3964.25,4.7,21.19
2197,29,Chennai,Grocery,350.98,4.6,49.25
2198,39,Chennai,Grocery,1756.36,2.4,25.37
2199,49,Chennai,Grocery,2288.37,2.2,14.74
2200,35,Delhi,Sports,3510.06,3.1,15.56
2201,28,Delhi,Clothing,791.96,1.5,33.2
2202,42,Delhi,Grocery,4498.48,1.4,8.68
2203,55,Chennai,Clothing,4455.48,4.2,13.18
2204,40,Delhi,Sports,4698.12,2.3,35.55
2205,56,Mumbai,Grocery,1924.9,3.1,27.4
2206,25,Mumbai,Grocery,2407.8,3.8,44.46
2207,32,Pune,Clothing,4922.6,2.4,4.08
2208,36,Chennai,Sports,1370.3,4.4,36.36
2209,51,Delhi,Grocery,3698.29,4.7,5.15
2210,48,Bangalore,Electronics,668.28,3.9,9.05
2211,52,Delhi,Grocery,4308.42,3.2,38.23
2212,33,Delhi,Clothing,2447.07,2.0,31.41
2213,43,Mumbai,Electronics,4044.13,4.0,19.14
2214,42,Chennai,Clothing,500.8,2.5,38.21
2215,49,Bangalore,Grocery,4337.85,3.9,17.87
2216,47,Bangalore,Clothing,1532.94,3.3,30.08
2217,19,Mumbai,Electronics,3842.77,3.3,16.61
2218,23,Chennai,Grocery,3320.07,2.4,43.43
2219,39,Chennai,Electronics,200.11,1.7,34.9
2220,23,Pune,Sports,3820.73,4.9,25.13
2221,41,Bangalore,Clothing,149.5,4.7,45.59
2222,40,Bangalore,Sports,2835.39,1.5,24.37
2223,48,Chennai,Clothing,2988.28,4.3,41.05
2224,42,Chennai,Grocery,2363.23,3.4,18.49
2225,25,Bangalore,Clothing,1966.62,3.8,10.92
2226,37,Chennai,Electronics,3896.06,1.4,37.93
2227,47,Bangalore,Electronics,1394.63,3.6,46.54
2228,37,Pune,Electronics,4319.91,4.6,23.59
2229,58,Mumbai,Grocery,1679.01,1.3,7.5
2230,33,Delhi,Electronics,4281.68,1.4,10.08
2231,38,Chennai,Grocery,4177.65,4.1,11.14
2232,38,Chennai,Electronics,4514.28,1.4,31.55
2233,54,Pune,Grocery,598.21,1.3,21.95
2234,19,Pune,Clothing,3604.26,1.3,23.59
2235,37,Pune,Sports,3172.94,2.1,18.13
2236,39,Pune,Grocery,890.27,4.2,44.22
2237,56,Delhi,Clothing,2481.91,2.2,7.3
2238,36,Mumbai,Electronics,3455.76,4.4,29.11
2239,57,Pune,Electronics,4068.61,4.2,20.73
2240,26,Delhi,Electronics,4097.43,1.5,3.49
2241,39,Chennai,Electronics,3161.97,3.1,43.97
2242,44,Delhi,Clothing,1990.35,3.1,42.98
2243,19,Chennai,Grocery,4533.96,1.2,8.74
2244,32,Delhi,Clothing,2224.35,3.6,19.78
2245,43,Mumbai,Electronics,260.06,4.4,12.49
2246,50,Delhi,Clothing,2651.51,2.4,1.98
2247,22,Pune,Sports,2492.02,1.9,31.49
2248,44,Mumbai,Sports,4557.57,4.8,24.53
2249,30,Delhi,Electronics,3486.56,2.1,46.42
2250,56,Bangalore,Sports,2910.36,4.7,1.8
2251,24,Bangalore,Grocery,2196.27,3.6,7.55
2252,36,Mumbai,Sports,789.97,2.5,46.68
2253,30,Chennai,Clothing,1542.64,1.3,43.95
2254,39,Pune,Sports,1265.42,3.7,44.79
2255,28,Mumbai,Grocery,4902.07,4.2,11.71
2256,28,Bangalore,Sports,4053.6,2.3,39.18
2257,35,Delhi,Electronics,4465.96,2.3,37.27
2258,45,Delhi,Sports,4015.31,1.5,21.01
2259,42,Chennai,Clothing,4915.93,4.1,11.78
2260,20,Delhi,Grocery,923.6,3.1,47.65
2261,53,Mumbai,Clothing,3512.8,3.9,47.99
2262,24,Pune,Grocery,2965.92,2.5,26.76
2263,47,Delhi,Electronics,2298.21,4.4,14.28
2264,37,Bangalore,Electronics,3242.22,3.5,12.18
2265,42,Bangalore,Grocery,323.72,4.3,43.97
2266,32,Bangalore,Electronics,2491.61,2.5,3.97
2267,55,Mumbai,Clothing,4674.64,1.1,6.11
2268,45,Chennai,Clothing,3563.13,2.7,43.15
2269,55,Mumbai,Sports,1829.12,3.9,30.79
2270,28,Delhi,Clothing,1262.01,4.1,18.78
2271,41,Chennai,Grocery,343.86,2.3,22.46
2272,42,Delhi,Clothing,4831.97,2.6,49.95
2273,49,Delhi,Electronics,2007.55,2.0,8.92
2274,53,Bangalore,Sports,3858.69,2.3,5.63
2275,19,Mumbai,Grocery,4651.76,3.4,10.05
2276,47,Chennai,Clothing,4586.52,1.1,15.03
2277,42,Pune,Electronics,3607.22,4.1,15.77
2278,36,Pune,Sports,563.5,2.0,12.21
2279,23,Mumbai,Sports,4860.4,4.2,27.47
2280,19,Delhi,Grocery,1986.49,4.4,1.57
2281,57,Mumbai,Clothing,4764.21,3.2,26.48
2282,37,Pune,Electronics,2594.38,1.1,24.6
2283,51,Bangalore,Clothing,2181.22,4.6,15.38
2284,23,Delhi,Electronics,3105.72,2.4,11.14
2285,43,Mumbai,Electronics,714.03,4.7,8.72
2286,37,Bangalore,Grocery,631.31,3.7,15.76
2287,49,Bangalore,Clothing,3161.18,2.9,20.5
2288,35,Chennai,Electronics,2231.06,1.9,37.99
2289,26,Delhi,Sports,3059.91,3.5,11.27
2290,35,Delhi,Electronics,3966.85,3.8,6.69
2291,56,Chennai,Grocery,3955.08,4.8,28.77
2292,41,Delhi,Sports,1553.53,2.8,47.48
2293,21,Chennai,Sports,3971.83,2.3,9.97
2294,20,Bangalore,Electronics,2851.37,1.2,10.33
2295,25,Delhi,Sports,4740.23,4.4,21.52
2296,30,Chennai,Electronics,4961.89,3.3,5.34
2297,22,Mumbai,Sports,4768.94,1.5,8.49
2298,34,Bangalore,Grocery,4081.31,2.1,3.99
2299,51,Chennai,Clothing,4138.67,2.1,24.6
2300,30,Chennai,Electronics,3265.07,4.0,17.46
2301,20,Mumbai,Electronics,3376.67,2.8,3.03
2302,39,Mumbai,Grocery,4423.38,4.5,17.69
2303,55,Bangalore,Electronics,339.1,4.9,2.5
2304,33,Delhi,Sports,2181.72,1.5,36.95
2305,57,Chennai,Clothing,3569.14,4.1,39.32
2306,33,Mumbai,Electronics,2762.18,4.7,18.68
2307,24,Delhi,Electronics,3496.45,1.9,37.66
2308,19,Mumbai,Electronics,2503.94,4.1,34.63
2309,34,Delhi,Clothing,286.82,4.7,21.09
2310,55,Pune,Grocery,2540.44,1.1,11.21
2311,58,Delhi,Sports,361.55,1.6,8.5
2312,25,Delhi,Grocery,1913.85,3.6,21.89
2313,59,Chennai,Electronics,2686.68,4.3,35.51
2314,46,Pune,Clothing,2326.8,4.8,11.33
2315,55,Mumbai,Grocery,2725.34,4.5,15.14
2316,25,Bangalore,Sports,1028.78,1.1,44.23
2317,28,Mumbai,Electronics,4057.27,2.1,21.64
2318,18,Bangalore,Clothing,548.97,1.8,26.75
2319,40,Mumbai,Grocery,1192.87,2.4,16.36
2320,42,Delhi,Sports,3553.04,4.7,22.3
2321,52,Delhi,Electronics,3271.62,1.1,29.45
2322,51,Delhi,Clothing,4920.17,4.3,45.0
2323,57,Bangalore,Clothing,4726.89,2.5,38.77
2324,57,Delhi,Sports,4354.72,2.1,3.62
2325,42,Pune,Sports,4771.11,4.5,8.6
2326,55,Bangalore,Grocery,3413.94,4.7,18.85
2327,53,Delhi,Electronics,1729.43,3.0,33.71
2328,41,Mumbai,Grocery,2405.53,1.7,12.79
2329,36,Chennai,Electronics,4015.21,1.1,44.39
2330,28,Pune,Sports,390.89,3.0,47.51
2331,50,Bangalore,Grocery,1197.59,1.2,29.05
2332,19,Bangalore,Electronics,2519.09,2.7,3.57
2333,23,Delhi,Clothing,252.8,2.7,20.69
2334,35,Delhi,Clothing,1236.73,3.3,16.33
2335,47,Delhi,Sports,1534.64,2.7,35.35
2336,30,Chennai,Sports,2565.22,3.3,9.24
2337,19,Mumbai,Clothing,390.74,3.8,31.94
2338,37,Chennai,Electronics,2749.12,3.2,36.71
2339,59,Bangalore,Sports,3452.99,3.5,42.77
2340,19,Pune,Sports,2397.13,3.6,30.95
2341,32,Pune,Clothing,843.84,4.6,12.08
2342,40,Chennai,Grocery,4865.49,2.7,9.88
2343,41,Bangalore,Grocery,3752.13,3.5,41.57
2344,50,Delhi,Sports,3065.68,4.7,38.75
2345,24,Bangalore,Grocery,1668.84,2.2,35.17
2346,52,Delhi,Clothing,1430.3,4.0,47.37
2347,42,Pune,Clothing,3656.99,3.1,2.26
2348,56,Chennai,Grocery,2779.64,3.9,26.66
2349,34,Pune,Clothing,1764.45,1.2,32.24
2350,18,Bangalore,Electronics,4423.25,1.7,3.02
2351,52,Pune,Clothing,525.17,3.1,30.26
2352,48,Delhi,Sports,452.83,2.2,44.74
2353,51,Mumbai,Grocery,2897.39,4.7,42.11
2354,18,Mumbai,Electronics,2242.04,3.8,45.68
2355,56,Bangalore,Electronics,1053.01,1.2,37.16
2356,18,Bangalore,Electronics,4200.94,3.8,16.65
2357,38,Mumbai,Electronics,4714.38,1.1,18.4
2358,20,Chennai,Clothing,406.63,1.4,49.44
2359,19,Chennai,Clothing,1561.18,1.1,27.87
2360,19,Delhi,Electronics,1502.93,2.6,42.5
2361,42,Bangalore,Grocery,953.22,2.0,37.89
2362,34,Mumbai,Clothing,1345.41,2.8,39.06
2363,44,Delhi,Sports,4129.49,2.2,39.85
2364,55,Chennai,Sports,4084.72,2.3,23.48
2365,49,Delhi,Sports,1145.81,2.7,7.68
2366,45,Bangalore,Grocery,4617.2,1.8,8.19
2367,51,Delhi,Sports,488.74,1.2,23.36
2368,47,Pune,Electronics,1827.87,5.0,36.12
2369,34,Bangalore,Electronics,189.42,2.5,11.05
2370,34,Pune,Clothing,4089.8,2.2,31.38
2371,30,Delhi,Grocery,2435.04,1.1,40.81
2372,31,Delhi,Clothing,2302.78,2.1,38.49
2373,28,Delhi,Sports,3378.64,5.0,6.62
2374,49,Bangalore,Sports,4688.87,4.6,33.36
2375,59,Chennai,Clothing,2871.92,1.0,30.82
2376,37,Delhi,Clothing,4958.45,2.9,5.65
2377,56,Bangalore,Grocery,318.9,3.4,10.19
2378,32,Delhi,Electronics,4833.07,3.8,3.27
2379,25,Pune,Clothing,4625.4,3.7,46.8
2380,29,Mumbai,Clothing,4603.4,4.9,28.95
2381,52,Pune,Electronics,4426.82,1.4,26.48
2382,46,Bangalore,Electronics,3737.59,2.0,31.02
2383,33,Mumbai,Grocery,3256.02,4.7,0.27
2384,26,Mumbai,Electronics,4981.35,3.6,49.26
2385,53,Delhi,Sports,4360.28,1.5,36.89
2386,20,Delhi,Sports,3398.17,4.7,49.26
2387,21,Pune,Electronics,1919.6,1.9,22.57
2388,34,Delhi,Electronics,3816.87,4.3,34.74
2389,60,Bangalore,Electronics,3519.04,3.0,42.51
2390,51,Pune,Sports,4365.13,2.6,1.55
2391,20,Pune,Sports,2496.65,2.3,6.42
2392,24,Delhi,Sports,2694.12,4.4,31.31
2393,47,Mumbai,Clothing,471.1,4.7,5.15
2394,42,Pune,Electronics,1914.96,2.2,36.2
2395,52,Chennai,Clothing,426.55,4.9,26.94
2396,60,Mumbai,Grocery,2801.64,4.9,24.69
2397,41,Pune,Electronics,1445.12,1.9,42.12
2398,33,Bangalore,Grocery,3193.92,4.3,46.03
2399,31,Pune,Electronics,4228.06,3.3,10.35
2400,56,Mumbai,Grocery,3057.22,2.1,30.24
2401,47,Delhi,Clothing,3250.85,1.8,41.28
2402,27,Bangalore,Grocery,4298.78,4.8,3.6
2403,28,Pune,Sports,726.36,3.3,31.28
2404,50,Pune,Electronics,655.91,2.1,44.28
2405,40,Bangalore,Electronics,674.46,2.0,28.86
2406,59,Bangalore,Electronics,3342.87,2.4,8.29
2407,26,Bangalore,Sports,4334.64,1.8,4.22
2408,20,Pune,Sports,3222.77,1.7,43.09
2409,30,Bangalore,Electronics,4797.59,4.2,36.52
2410,29,Chennai,Electronics,3959.51,1.2,0.63
2411,49,Delhi,Clothing,3894.28,2.0,10.99
2412,40,Chennai,Sports,2963.69,2.0,11.07
2413,29,Chennai,Clothing,1165.62,3.1,30.09
2414,22,Mumbai,Grocery,4781.4,2.8,26.7
2415,47,Bangalore,Sports,1472.91,2.1,6.56
2416,28,Pune,Grocery,2600.51,1.5,21.69
2417,50,Bangalore,Clothing,3938.99,1.5,20.14
2418,49,Chennai,Grocery,2358.95,3.7,10.09
2419,18,Mumbai,Electronics,2138.58,3.7,23.56
2420,34,Chennai,Clothing,4982.07,3.1,11.38
2421,40,Mumbai,Sports,3448.11,4.0,36.82
2422,44,Mumbai,Electronics,4205.3,1.1,28.63
2423,54,Delhi,Sports,496.17,1.5,47.15
2424,48,Pune,Clothing,4116.93,3.2,48.38
2425,55,Delhi,Clothing,3606.74,2.8,19.43
2426,41,Mumbai,Clothing,4868.43,2.1,18.59
2427,44,Chennai,Sports,4679.85,1.8,24.71
2428,21,Mumbai,Electronics,3034.09,2.5,17.05
2429,20,Mumbai,Sports,1072.83,4.5,18.68
2430,59,Pune,Electronics,3402.17,3.3,32.71
2431,39,Delhi,Clothing,3367.97,1.4,28.61
2432,27,Mumbai,Clothing,214.77,4.9,34.83
2433,56,Delhi,Grocery,3067.45,2.3,29.49
2434,29,Delhi,Sports,2690.53,2.2,36.26
2435,36,Mumbai,Grocery,3901.49,3.1,47.89
2436,52,Delhi,Clothing,1502.8,2.2,35.17
2437,39,Bangalore,Grocery,875.29,2.0,10.45
2438,43,Mumbai,Sports,703.1,2.6,32.1
2439,53,Bangalore,Grocery,212.05,2.4,45.08
2440,38,Chennai,Sports,4888.33,3.0,21.99
2441,57,Chennai,Clothing,1704.09,1.7,10.2
2442,57,Pune,Grocery,650.17,2.1,39.25
2443,42,Pune,Electronics,3923.34,4.0,27.64
2444,21,Delhi,Grocery,4821.31,2.0,7.76
2445,48,Delhi,Sports,4314.4,2.7,1.88
2446,26,Pune,Grocery,279.8,1.7,12.66
2447,49,Chennai,Clothing,1175.0,4.4,25.64
2448,34,Pune,Grocery,4946.55,3.9,26.19
2449,49,Chennai,Sports,2647.16,3.6,39.49
2450,51,Mumbai,Sports,3622.21,1.8,22.42
2451,48,Mumbai,Grocery,4405.21,1.8,31.1
2452,26,Bangalore,Electronics,748.41,1.7,17.89
2453,22,Chennai,Clothing,349.08,4.7,32.14
2454,24,Delhi,Sports,2114.07,4.4,3.05
2455,42,Bangalore,Sports,3689.95,3.1,8.02
2456,56,Bangalore,Electronics,1836.84,2.3,31.7
2457,22,Chennai,Clothing,2342.79,3.6,18.46
2458,44,Pune,Clothing,4777.19,1.4,46.23
2459,47,Pune,Sports,4785.48,1.2,44.34
2460,40,Chennai,Sports,479.51,1.3,9.16
2461,45,Pune,Grocery,4323.38,2.0,45.28
2462,53,Pune,Electronics,2535.83,3.7,38.99
2463,56,Pune,Clothing,503.76,3.1,3.01
2464,23,Chennai,Electronics,1149.34,1.1,10.39
2465,49,Bangalore,Grocery,309.05,1.1,45.5
2466,43,Chennai,Sports,1801.07,1.1,18.8
2467,22,Delhi,Grocery,3995.59,1.3,47.41
2468,47,Delhi,Sports,109.25,4.4,13.39
2469,42,Mumbai,Grocery,2894.37,1.5,40.35
2470,59,Bangalore,Clothing,1161.64,3.3,45.4
2471,41,Pune,Grocery,1247.86,4.9,48.89
2472,40,Delhi,Grocery,840.07,3.6,15.43
2473,45,Delhi,Sports,368.55,5.0,27.61
2474,21,Mumbai,Grocery,4594.9,1.1,12.67
2475,44,Chennai,Clothing,4484.84,4.4,19.45
2476,43,Bangalore,Clothing,4090.44,3.9,27.02
2477,21,Delhi,Electronics,1995.39,3.5,15.57
2478,35,Delhi,Sports,4693.13,2.0,33.36
2479,23,Chennai,Sports,2801.9,2.0,29.06
2480,36,Chennai,Clothing,953.2,3.1,15.31
2481,29,Bangalore,Sports,2510.4,3.2,14.45
2482,53,Mumbai,Clothing,3688.99,4.5,44.33
2483,18,Bangalore,Sports,2918.37,2.9,19.0
2484,40,Pune,Electronics,4198.08,4.3,33.39
2485,45,Mumbai,Electronics,2694.84,4.3,10.53
2486,24,Bangalore,Clothing,3047.87,4.0,42.17
2487,27,Delhi,Clothing,762.83,2.9,49.45
2488,39,Pune,Grocery,1327.13,3.0,6.23
2489,40,Mumbai,Clothing,1074.19,2.7,15.6
2490,40,Delhi,Clothing,2729.06,3.0,25.49
2491,49,Delhi,Sports,2510.46,1.3,2.17
2492,43,Bangalore,Grocery,1244.35,2.9,0.22
2493,21,Pune,Sports,4982.48,2.4,0.78
2494,27,Chennai,Grocery,2465.91,3.4,11.99
2495,28,Pune,Grocery,4913.26,4.9,43.52
2496,38,Chennai,Clothing,4976.95,4.7,26.0
2497,46,Chennai,Grocery,1603.5,4.8,30.3
2498,19,Pune,Electronics,240.05,4.0,7.89
2499,21,Pune,Grocery,3090.75,1.8,27.92
2500,25,Pune,Sports,4059.53,2.1,37.29
2501,30,Bangalore,Sports,1246.66,1.3,17.77
2502,26,Mumbai,Clothing,1693.85,4.3,29.16
2503,54,Chennai,Grocery,581.7,1.6,6.24
2504,34,Delhi,Sports,4944.55,2.4,21.79
2505,47,Pune,Grocery,3608.51,4.7,28.59
2506,37,Chennai,Sports,2049.38,4.1,33.3
2507,45,Bangalore,Sports,2591.7,1.7,6.9
2508,32,Chennai,Sports,2351.75,2.5,18.11
2509,33,Bangalore,Clothing,1087.66,3.2,45.27
2510,20,Pune,Sports,1691.02,3.7,3.02
2511,59,Pune,Grocery,812.75,3.9,1.73
2512,31,Bangalore,Sports,1887.24,2.1,7.81
2513,37,Bangalore,Electronics,2132.18,3.4,3.86
2514,27,Delhi,Electronics,2352.7,3.8,47.22
2515,37,Bangalore,Grocery,1740.46,1.2,15.69
2516,50,Mumbai,Grocery,340.41,1.0,9.04
2517,46,Pune,Clothing,761.97,4.7,19.01
2518,25,Mumbai,Clothing,1534.59,2.3,12.09
2519,50,Mumbai,Grocery,4416.63,3.7,49.29
2520,40,Chennai,Sports,4131.94,1.7,41.79
2521,46,Mumbai,Grocery,2328.79,1.6,19.71
2522,20,Delhi,Clothing,4254.71,2.0,42.13
2523,18,Pune,Clothing,928.12,4.5,7.16
2524,38,Pune,Grocery,2379.82,3.1,31.76
2525,19,Delhi,Electronics,3836.89,2.3,8.2
2526,44,Chennai,Grocery,431.29,2.0,14.21
2527,53,Mumbai,Grocery,1790.98,5.0,41.37
2528,46,Bangalore,Electronics,2511.53,4.4,33.91
2529,52,Pune,Electronics,3828.82,1.5,14.04
2530,32,Chennai,Grocery,4619.68,4.3,29.73
2531,60,Bangalore,Grocery,733.61,2.2,2.99
2532,53,Pune,Clothing,3874.69,2.0,1.04
2533,39,Delhi,Sports,1826.67,2.7,49.33
2534,48,Mumbai,Electronics,960.91,4.0,2.28
2535,47,Chennai,Sports,1272.43,3.5,4.55
2536,19,Delhi,Grocery,2206.63,3.0,4.8
2537,44,Bangalore,Clothing,2190.23,3.1,23.21
2538,22,Chennai,Sports,3928.44,4.6,37.11
2539,35,Bangalore,Sports,2527.75,3.1,19.25
2540,30,Mumbai,Electronics,2628.75,1.3,42.16
2541,46,Mumbai,Clothing,4603.54,1.0,26.93
2542,18,Bangalore,Electronics,3333.47,4.8,42.75
2543,44,Chennai,Sports,1906.56,2.0,42.77
2544,30,Mumbai,Clothing,3345.0,1.2,42.27
2545,30,Bangalore,Electronics,669.24,4.9,19.84
2546,38,Chennai,Clothing,1578.71,2.8,49.66
2547,46,Delhi,Sports,701.59,3.9,32.22
2548,21,Pune,Grocery,3779.72,3.8,49.45
2549,32,Bangalore,Electronics,2419.57,2.9,36.84
2550,44,Pune,Electronics,3849.59,3.1,29.6
2551,46,Chennai,Grocery,1644.19,2.3,28.16
