post_id,brand,user_type,post_text,likes,comments,shares
2260,Puma,influencer,Puma bad quality,120,165,78
2261,Nike,traveler,Nike love this brand,744,54,111
2262,Puma,traveler,Puma amazing product,581,53,58
2263,Nike,athlete,Nike nothing special,363,96,56
2264,Adidas,influencer,Adidas very comfortable,805,44,38
2265,Adidas,student,Adidas average experience,382,111,45
2266,Adidas,athlete,Adidas very comfortable,1023,143,16
2267,Puma,student,Puma amazing product,835,75,106
2268,Nike,student,Nike bad quality,299,86,64
2269,Puma,influencer,Puma great quality,535,181,135
2270,Nike,student,Nike very disappointing,300,149,121
2271,Adidas,traveler,Adidas love this brand,757,143,105
2272,Nike,athlete,Nike very comfortable,1039,183,7
2273,Puma,athlete,Puma average experience,375,149,82
2274,Puma,influencer,Puma average experience,311,173,14
2275,Adidas,traveler,Adidas not worth it,272,101,132
2276,Puma,athlete,Puma poor experience,185,158,76
2277,Puma,influencer,Puma great quality,529,57,67
2278,Adidas,athlete,Adidas very disappointing,185,31,136
2279,Adidas,athlete,Adidas not worth it,229,95,39
2280,Puma,influencer,Puma poor experience,268,112,95
2281,Adidas,traveler,Adidas average experience,297,112,76
2282,Nike,traveler,Nike poor experience,233,78,83
2283,Nike,student,Nike very comfortable,1000,100,76
2284,Nike,traveler,Nike nothing special,501,139,64
2285,Adidas,athlete,Adidas love this brand,502,28,133
2286,Nike,influencer,Nike nothing special,527,26,115
2287,Nike,student,Nike okay product,323,105,27
2288,Nike,student,Nike nothing special,223,58,51
2289,Nike,influencer,Nike nothing special,271,183,72
2290,Adidas,influencer,Adidas average experience,257,148,102
2291,Adidas,student,Adidas okay product,350,21,124
2292,Adidas,traveler,Adidas very disappointing,120,37,72
2293,Adidas,traveler,Adidas not worth it,228,68,115
2294,Puma,athlete,Puma not worth it,273,128,100
2295,Adidas,student,Adidas bad quality,280,104,18
2296,Nike,influencer,Nike very comfortable,795,145,71
2297,Puma,influencer,Puma amazing product,810,88,34
2298,Puma,traveler,Puma okay product,249,37,63
2299,Puma,student,Puma poor experience,61,140,42
2300,Puma,traveler,Puma okay product,575,175,54
2301,Adidas,athlete,Adidas very disappointing,213,186,84
2302,Adidas,student,Adidas very disappointing,65,156,107
2303,Puma,influencer,Puma not worth it,183,163,112
2304,Nike,athlete,Nike very comfortable,913,61,38
2305,Nike,traveler,Nike great quality,1178,165,76
2306,Puma,traveler,Puma okay product,552,57,74
2307,Nike,influencer,Nike poor experience,263,64,83
2308,Nike,student,Nike love this brand,846,70,136
2309,Puma,influencer,Puma nothing special,538,47,142
2310,Nike,athlete,Nike very comfortable,1060,31,53
2311,Puma,student,Puma love this brand,1155,200,45
2312,Adidas,influencer,Adidas okay product,254,132,79
2313,Adidas,student,Adidas poor experience,167,142,16
2314,Adidas,influencer,Adidas okay product,545,173,129
2315,Nike,traveler,Nike not worth it,265,164,82
2316,Nike,traveler,Nike okay product,490,127,87
2317,Adidas,student,Adidas nothing special,274,114,119
2318,Puma,traveler,Puma great quality,1144,93,113
2319,Puma,traveler,Puma amazing product,1004,22,15
2320,Puma,traveler,Puma not worth it,174,110,97
2321,Puma,influencer,Puma bad quality,87,145,67
2322,Adidas,athlete,Adidas amazing product,800,98,25
2323,Puma,traveler,Puma very comfortable,994,108,26
2324,Adidas,athlete,Adidas great quality,790,103,63
2325,Adidas,athlete,Adidas okay product,528,96,23
2326,Puma,traveler,Puma okay product,240,158,52
2327,Puma,influencer,Puma bad quality,114,143,120
2328,Adidas,student,Adidas very disappointing,237,90,56
2329,Puma,influencer,Puma amazing product,958,156,125
2330,Puma,athlete,Puma nothing special,384,134,13
2331,Puma,traveler,Puma not worth it,201,53,147
2332,Nike,influencer,Nike nothing special,435,11,6
2333,Adidas,influencer,Adidas very comfortable,691,133,94
2334,Adidas,influencer,Adidas not worth it,192,73,41
2335,Puma,student,Puma nothing special,368,47,28
2336,Nike,traveler,Nike average experience,587,13,26
2337,Nike,student,Nike average experience,223,115,25
2338,Nike,student,Nike love this brand,843,20,147
2339,Nike,student,Nike great quality,926,121,64
2340,Puma,athlete,Puma nothing special,455,84,59
2341,Puma,influencer,Puma amazing product,791,88,85
2342,Puma,athlete,Puma not worth it,194,97,105
2343,Adidas,influencer,Adidas bad quality,93,20,63
2344,Adidas,student,Adidas poor experience,116,57,130
2345,Nike,student,Nike bad quality,164,79,147
2346,Adidas,athlete,Adidas amazing product,1058,44,12
2347,Nike,athlete,Nike amazing product,975,18,99
2348,Nike,student,Nike nothing special,288,119,60
2349,Nike,athlete,Nike bad quality,211,177,120
2350,Adidas,athlete,Adidas very disappointing,294,92,148
2351,Adidas,traveler,Adidas great quality,812,30,118
2352,Puma,influencer,Puma love this brand,850,184,123
2353,Nike,student,Nike average experience,585,109,66
2354,Nike,athlete,Nike not worth it,167,31,117
2355,Puma,student,Puma average experience,424,162,107
2356,Puma,influencer,Puma not worth it,236,19,69
2357,Nike,athlete,Nike okay product,555,98,81
2358,Puma,influencer,Puma love this brand,522,191,111
2359,Adidas,student,Adidas bad quality,249,156,79
2360,Adidas,traveler,Adidas very comfortable,1130,150,31
2361,Puma,athlete,Puma bad quality,100,178,57
2362,Puma,influencer,Puma great quality,585,162,35
2363,Adidas,student,Adidas very disappointing,131,104,59
2364,Adidas,influencer,Adidas great quality,1076,112,31
2365,Nike,traveler,Nike nothing special,212,149,18
2366,Puma,student,Puma very comfortable,721,187,55
2367,Adidas,influencer,Adidas poor experience,245,183,16
2368,Puma,athlete,Puma not worth it,275,41,126
2369,Nike,influencer,Nike not worth it,51,133,56
2370,Puma,traveler,Puma not worth it,159,150,131
2371,Nike,traveler,Nike very comfortable,939,149,73
2372,Adidas,traveler,Adidas love this brand,945,18,69
2373,Nike,athlete,Nike great quality,979,26,75
2374,Adidas,traveler,Adidas very disappointing,202,184,27
2375,Puma,student,Puma nothing special,362,104,15
2376,Nike,traveler,Nike okay product,262,187,150
2377,Adidas,student,Adidas very comfortable,1125,15,115
2378,Adidas,traveler,Adidas nothing special,211,199,24
2379,Nike,student,Nike amazing product,753,153,7
2380,Nike,athlete,Nike love this brand,889,100,23
2381,Nike,student,Nike very disappointing,256,72,100
2382,Adidas,traveler,Adidas love this brand,516,31,65
2383,Puma,traveler,Puma very disappointing,72,184,128
2384,Nike,athlete,Nike average experience,476,22,43
2385,Puma,athlete,Puma poor experience,284,109,55
2386,Nike,traveler,Nike okay product,483,124,48
2387,Puma,influencer,Puma very disappointing,208,88,107
2388,Adidas,traveler,Adidas very comfortable,1143,25,80
2389,Puma,traveler,Puma okay product,440,146,60
2390,Puma,athlete,Puma poor experience,103,34,53
2391,Puma,student,Puma very disappointing,53,48,36
2392,Puma,athlete,Puma great quality,690,64,32
2393,Puma,athlete,Puma nothing special,258,63,70
2394,Adidas,traveler,Adidas okay product,512,42,29
2395,Puma,athlete,Puma very disappointing,137,88,27
2396,Puma,traveler,Puma great quality,900,87,23
2397,Adidas,influencer,Adidas average experience,289,19,101
2398,Nike,athlete,Nike amazing product,1177,106,81
2399,Adidas,athlete,Adidas average experience,372,18,33
2400,Nike,traveler,Nike very comfortable,1144,148,6
2401,Adidas,athlete,Adidas very disappointing,179,62,97
2402,Puma,traveler,Puma nothing special,276,125,116
2403,Puma,influencer,Puma nothing special,204,177,38
2404,Adidas,influencer,Adidas bad quality,103,85,111
2405,Puma,student,Puma not worth it,193,99,76
2406,Puma,student,Puma very comfortable,790,166,136
2407,Adidas,athlete,Adidas poor experience,125,77,42
2408,Nike,athlete,Nike very disappointing,266,179,92
2409,Puma,influencer,Puma nothing special,462,164,110
2410,Puma,athlete,Puma nothing special,476,16,133
2411,Adidas,student,Adidas not worth it,90,29,9
2412,Nike,athlete,Nike great quality,629,81,40
2413,Puma,student,Puma very disappointing,183,75,127
2414,Puma,traveler,Puma not worth it,244,192,28
2415,Nike,traveler,Nike great quality,765,68,37
2416,Adidas,athlete,Adidas great quality,1016,146,140
2417,Nike,athlete,Nike very comfortable,1190,117,145
2418,Nike,traveler,Nike average experience,555,22,106
2419,Adidas,student,Adidas love this brand,797,182,111
2420,Puma,athlete,Puma nothing special,419,104,88
2421,Puma,traveler,Puma very disappointing,117,57,85
2422,Nike,traveler,Nike great quality,687,20,73
2423,Adidas,athlete,Adidas love this brand,995,54,114
2424,Nike,traveler,Nike very comfortable,542,159,23
2425,Puma,athlete,Puma very disappointing,178,74,54
2426,Adidas,athlete,Adidas not worth it,108,33,84
2427,Adidas,athlete,Adidas nothing special,335,89,142
2428,Nike,student,Nike nothing special,463,97,17
2429,Adidas,traveler,Adidas poor experience,231,46,146
2430,Adidas,student,Adidas amazing product,1167,45,120
2431,Adidas,student,Adidas not worth it,237,191,64
2432,Puma,athlete,Puma average experience,585,27,103
2433,Adidas,student,Adidas love this brand,955,95,91
2434,Nike,athlete,Nike average experience,441,30,114
2435,Puma,student,Puma amazing product,570,174,10
2436,Adidas,student,Adidas love this brand,502,111,42
2437,Puma,influencer,Puma very comfortable,731,132,90
2438,Puma,athlete,Puma average experience,313,46,75
2439,Puma,athlete,Puma great quality,782,124,73
2440,Nike,athlete,Nike poor experience,56,125,123
2441,Adidas,influencer,Adidas bad quality,99,165,15
2442,Nike,student,Nike very disappointing,165,174,131
2443,Puma,athlete,Puma amazing product,792,173,121
2444,Puma,influencer,Puma not worth it,266,130,94
2445,Nike,student,Nike not worth it,249,54,39
2446,Adidas,traveler,Adidas okay product,524,34,39
2447,Nike,influencer,Nike average experience,524,105,101
2448,Puma,traveler,Puma amazing product,862,72,131
2449,Adidas,athlete,Adidas okay product,416,157,45
2450,Puma,influencer,Puma love this brand,891,92,126
2451,Nike,traveler,Nike bad quality,252,78,48
2452,Puma,athlete,Puma very comfortable,556,52,146
2453,Adidas,student,Adidas very comfortable,999,171,140
2454,Puma,student,Puma bad quality,275,71,148
2455,Puma,traveler,Puma bad quality,179,102,73
2456,Puma,student,Puma average experience,461,177,114
2457,Adidas,traveler,Adidas bad quality,122,180,61
2458,Nike,traveler,Nike love this brand,941,149,97
2459,Adidas,student,Adidas poor experience,180,67,16
2460,Adidas,traveler,Adidas bad quality,228,37,50
2461,Adidas,influencer,Adidas great quality,1021,23,77
2462,Adidas,student,Adidas average experience,280,137,22
2463,Puma,traveler,Puma okay product,335,14,6
2464,Nike,athlete,Nike great quality,668,49,70
2465,Puma,student,Puma very comfortable,1182,30,136
2466,Puma,traveler,Puma very comfortable,1083,97,89
2467,Puma,traveler,Puma okay product,571,22,93
2468,Puma,athlete,Puma okay product,500,168,108
2469,Nike,traveler,Nike very comfortable,815,49,89
2470,Nike,student,Nike average experience,423,145,69
2471,Puma,student,Puma not worth it,282,123,90
2472,Nike,athlete,Nike average experience,426,68,105
2473,Adidas,athlete,Adidas nothing special,496,117,117
2474,Nike,influencer,Nike okay product,498,15,87
2475,Adidas,influencer,Adidas not worth it,205,72,112
2476,Nike,influencer,Nike okay product,450,177,61
2477,Nike,influencer,Nike average experience,385,21,134
2478,Adidas,traveler,Adidas love this brand,982,33,105
2479,Puma,athlete,Puma average experience,501,61,118
2480,Nike,influencer,Nike bad quality,191,130,52
2481,Nike,traveler,Nike very comfortable,824,199,47
2482,Adidas,traveler,Adidas poor experience,250,126,34
2483,Adidas,influencer,Adidas bad quality,128,33,106
2484,Nike,influencer,Nike okay product,474,117,52
2485,Puma,influencer,Puma average experience,391,167,105
2486,Nike,student,Nike love this brand,737,107,76
2487,Adidas,athlete,Adidas bad quality,71,142,81
2488,Nike,student,Nike great quality,1102,105,127
2489,Puma,influencer,Puma nothing special,394,11,68
2490,Nike,influencer,Nike nothing special,232,172,117
2491,Puma,influencer,Puma not worth it,162,156,74
2492,Puma,influencer,Puma okay product,429,199,26
2493,Adidas,student,Adidas love this brand,963,197,110
2494,Nike,student,Nike okay product,226,96,50
2495,Adidas,athlete,Adidas love this brand,538,174,137
2496,Puma,athlete,Puma okay product,217,105,54
2497,Nike,traveler,Nike poor experience,239,62,38
2498,Nike,traveler,Nike very disappointing,275,16,36
2499,Puma,influencer,Puma amazing product,665,92,52
2500,Adidas,student,Adidas very comfortable,968,38,83
2501,Nike,athlete,Nike love this brand,531,97,20
2502,Adidas,influencer,Adidas amazing product,1097,151,64
2503,Adidas,traveler,Adidas not worth it,279,68,65
2504,Adidas,student,Adidas very disappointing,164,65,86
2505,Nike,influencer,Nike not worth it,213,186,14
2506,Nike,traveler,Nike love this brand,1188,152,63
2507,Adidas,student,Adidas poor experience,260,79,60
2508,Nike,student,Nike bad quality,62,60,89
2509,Adidas,athlete,Adidas great quality,1136,43,146
2510,Adidas,athlete,Adidas nothing special,242,19,124
2511,Adidas,student,Adidas very comfortable,703,178,25
2512,Puma,athlete,Puma nothing special,305,84,110
2513,Nike,traveler,Nike nothing special,398,72,34
2514,Puma,athlete,Puma bad quality,186,150,21
2515,Nike,traveler,Nike average experience,211,108,109
2516,Puma,influencer,Puma very disappointing,120,107,65
2517,Adidas,traveler,Adidas poor experience,260,187,51
2518,Puma,student,Puma okay product,549,148,6
2519,Nike,athlete,Nike nothing special,499,11,126
2520,Puma,traveler,Puma okay product,374,86,79
2521,Adidas,traveler,Adidas love this brand,942,19,146
2522,Adidas,influencer,Adidas great quality,564,185,26
2523,Puma,athlete,Puma not worth it,233,112,44
2524,Adidas,student,Adidas nothing special,434,81,30
2525,Adidas,influencer,Adidas average experience,324,87,54
2526,Adidas,traveler,Adidas amazing product,864,122,31
2527,Adidas,traveler,Adidas love this brand,594,95,7
2528,Adidas,influencer,Adidas okay product,387,175,31
2529,Nike,influencer,Nike amazing product,755,131,53
2530,Adidas,student,Adidas amazing product,1131,46,58
2531,Adidas,athlete,Adidas okay product,243,46,27
2532,Adidas,athlete,Adidas very comfortable,1139,31,119
2533,Adidas,influencer,Adidas very disappointing,139,183,16
2534,Adidas,influencer,Adidas not worth it,177,152,112
2535,Puma,influencer,Puma nothing special,458,157,14
2536,Nike,influencer,Nike love this brand,890,75,121
2537,Puma,influencer,Puma love this brand,511,121,68
2538,Nike,influencer,Nike amazing product,1177,91,95
2539,Adidas,athlete,Adidas love this brand,770,98,22
2540,Puma,student,Puma very disappointing,201,108,149
2541,Adidas,traveler,Adidas okay product,238,47,80
2542,Nike,traveler,Nike okay product,555,135,116
2543,Nike,athlete,Nike okay product,207,159,42
2544,Puma,influencer,Puma nothing special,345,58,23
2545,Adidas,student,Adidas very disappointing,121,133,123
2546,Puma,athlete,Puma poor experience,150,155,150
2547,Nike,athlete,Nike nothing special,230,67,104
2548,Nike,influencer,Nike love this brand,1027,169,16
2549,Adidas,student,Adidas poor experience,169,154,118
2550,Puma,student,Puma not worth it,135,37,112
2551,Nike,traveler,Nike average experience,230,91,84
2552,Nike,influencer,Nike love this brand,770,144,73
2553,Nike,influencer,Nike okay product,278,197,114
2554,Adidas,athlete,Adidas nothing special,461,145,104
2555,Puma,student,Puma great quality,680,115,57
2556,Nike,influencer,Nike love this brand,1067,83,57
2557,Nike,traveler,Nike amazing product,690,35,149
2558,Puma,athlete,Puma love this brand,900,28,142
2559,Adidas,influencer,Adidas very disappointing,289,27,123
2560,Adidas,traveler,Adidas very comfortable,579,82,9
2561,Puma,student,Puma very comfortable,1017,172,59
2562,Nike,influencer,Nike okay product,561,24,12
2563,Adidas,athlete,Adidas love this brand,704,59,23
2564,Puma,athlete,Puma average experience,218,138,15
2565,Nike,influencer,Nike average experience,412,84,139
2566,Nike,traveler,Nike average experience,345,83,20
2567,Nike,athlete,Nike very comfortable,854,129,143
2568,Puma,influencer,Puma love this brand,962,105,51
2569,Puma,traveler,Puma bad quality,230,67,49
2570,Adidas,influencer,Adidas very comfortable,1139,181,106
2571,Puma,influencer,Puma average experience,476,162,28
2572,Nike,student,Nike poor experience,298,133,103
2573,Nike,traveler,Nike bad quality,259,187,25
2574,Adidas,student,Adidas average experience,215,104,97
2575,Puma,student,Puma average experience,573,177,45
2576,Puma,athlete,Puma not worth it,215,77,54
2577,Puma,athlete,Puma nothing special,578,140,129
2578,Puma,influencer,Puma poor experience,229,157,13
2579,Adidas,athlete,Adidas not worth it,139,73,142
2580,Adidas,student,Adidas okay product,338,26,129
2581,Nike,influencer,Nike average experience,518,13,56
2582,Nike,traveler,Nike amazing product,1161,56,95
2583,Nike,influencer,Nike very disappointing,137,118,20
2584,Adidas,influencer,Adidas okay product,211,180,140
2585,Adidas,influencer,Adidas bad quality,167,47,67
2586,Nike,student,Nike great quality,553,183,82
2587,Adidas,traveler,Adidas bad quality,222,89,55
2588,Adidas,traveler,Adidas nothing special,445,18,43
2589,Puma,student,Puma not worth it,112,31,53
2590,Adidas,student,Adidas very comfortable,659,93,107
2591,Nike,athlete,Nike great quality,716,140,138
2592,Nike,athlete,Nike love this brand,961,61,88
2593,Puma,influencer,Puma average experience,439,76,113
2594,Nike,influencer,Nike bad quality,240,64,9
2595,Adidas,athlete,Adidas not worth it,218,109,84
2596,Nike,traveler,Nike love this brand,638,101,108
2597,Nike,traveler,Nike very comfortable,638,110,90
2598,Nike,athlete,Nike poor experience,242,149,127
2599,Nike,traveler,Nike nothing special,414,134,31
2600,Adidas,athlete,Adidas amazing product,656,24,79
2601,Adidas,student,Adidas amazing product,791,72,97
2602,Puma,athlete,Puma great quality,987,81,62
2603,Nike,athlete,Nike okay product,409,41,80
2604,Adidas,influencer,Adidas poor experience,176,174,88
2605,Adidas,student,Adidas great quality,742,90,101
2606,Nike,athlete,Nike average experience,346,193,122
2607,Puma,student,Puma amazing product,543,187,34
2608,Nike,traveler,Nike bad quality,277,82,77
2609,Puma,athlete,Puma nothing special,389,138,124
2610,Puma,student,Puma nothing special,325,57,130
2611,Nike,traveler,Nike great quality,995,88,92
2612,Puma,student,Puma average experience,543,47,74
2613,Puma,athlete,Puma average experience,445,158,125
2614,Nike,student,Nike not worth it,145,90,19
2615,Nike,student,Nike very comfortable,977,188,52
2616,Nike,student,Nike bad quality,67,98,71
2617,Puma,athlete,Puma poor experience,143,164,62
2618,Adidas,influencer,Adidas okay product,392,25,128
2619,Nike,athlete,Nike very disappointing,264,175,11
2620,Puma,athlete,Puma average experience,442,11,89
2621,Puma,student,Puma not worth it,102,99,13
2622,Adidas,influencer,Adidas very comfortable,782,40,78
2623,Puma,athlete,Puma very disappointing,113,91,79
2624,Puma,student,Puma very comfortable,534,178,108
2625,Puma,influencer,Puma poor experience,270,158,135
2626,Adidas,athlete,Adidas okay product,565,198,112
2627,Puma,student,Puma okay product,305,99,70
2628,Puma,athlete,Puma not worth it,188,22,25
2629,Puma,influencer,Puma great quality,811,123,108
2630,Puma,athlete,Puma nothing special,268,135,86
2631,Nike,student,Nike not worth it,116,35,45
2632,Nike,influencer,Nike okay product,290,56,147
2633,Puma,student,Puma love this brand,919,35,48
2634,Adidas,student,Adidas average experience,443,127,119
2635,Nike,student,Nike okay product,346,37,149
2636,Adidas,traveler,Adidas very comfortable,656,74,11
2637,Adidas,student,Adidas great quality,951,153,139
2638,Adidas,traveler,Adidas not worth it,280,26,140
2639,Adidas,athlete,Adidas average experience,317,124,28
2640,Adidas,athlete,Adidas very disappointing,200,192,73
2641,Nike,influencer,Nike very comfortable,1183,103,81
2642,Adidas,student,Adidas very disappointing,221,42,97
2643,Adidas,traveler,Adidas nothing special,327,169,65
2644,Puma,student,Puma love this brand,907,184,124
2645,Nike,athlete,Nike nothing special,469,100,114
2646,Adidas,traveler,Adidas bad quality,138,87,102
2647,Puma,traveler,Puma average experience,393,129,16
2648,Adidas,influencer,Adidas nothing special,229,176,66
2649,Puma,traveler,Puma amazing product,682,145,59
2650,Puma,influencer,Puma amazing product,614,88,31
2651,Nike,athlete,Nike very disappointing,112,103,92
2652,Adidas,student,Adidas okay product,388,95,77
2653,Nike,influencer,Nike great quality,704,123,79
2654,Nike,traveler,Nike amazing product,1188,138,80
2655,Adidas,influencer,Adidas not worth it,157,71,11
2656,Adidas,traveler,Adidas very disappointing,257,145,58
2657,Adidas,traveler,Adidas nothing special,269,63,103
2658,Puma,athlete,Puma nothing special,380,43,65
2659,Puma,athlete,Puma nothing special,489,56,38
2660,Puma,athlete,Puma okay product,255,198,137
2661,Nike,student,Nike nothing special,359,176,93
2662,Adidas,influencer,Adidas bad quality,216,133,129
2663,Nike,traveler,Nike average experience,529,76,141
2664,Puma,influencer,Puma amazing product,787,190,135
2665,Puma,traveler,Puma great quality,933,43,130
2666,Puma,traveler,Puma very disappointing,236,78,102
2667,Adidas,student,Adidas very disappointing,284,92,44
2668,Nike,traveler,Nike love this brand,920,111,41
2669,Puma,traveler,Puma very comfortable,889,68,68
2670,Adidas,student,Adidas very comfortable,585,128,64
2671,Puma,influencer,Puma great quality,624,11,16
2672,Nike,influencer,Nike okay product,327,54,131
2673,Puma,athlete,Puma nothing special,242,18,73
2674,Adidas,traveler,Adidas great quality,1193,27,9
2675,Puma,traveler,Puma poor experience,287,138,67
2676,Puma,athlete,Puma nothing special,286,149,126
2677,Adidas,student,Adidas bad quality,153,48,105
2678,Puma,influencer,Puma great quality,1176,171,60
2679,Nike,student,Nike poor experience,150,146,18
2680,Nike,athlete,Nike okay product,287,172,80
2681,Nike,traveler,Nike very comfortable,989,157,34
2682,Puma,traveler,Puma okay product,497,119,119
2683,Adidas,student,Adidas poor experience,223,13,138
2684,Nike,traveler,Nike nothing special,436,95,45
2685,Adidas,student,Adidas average experience,586,93,64
2686,Adidas,traveler,Adidas not worth it,140,103,25
2687,Puma,traveler,Puma very comfortable,640,152,122
2688,Puma,influencer,Puma love this brand,543,23,31
2689,Adidas,student,Adidas nothing special,203,145,104
2690,Nike,traveler,Nike great quality,1026,92,14
2691,Puma,student,Puma average experience,371,47,16
2692,Adidas,influencer,Adidas amazing product,827,48,127
2693,Adidas,influencer,Adidas very disappointing,240,149,117
2694,Puma,influencer,Puma average experience,488,93,41
2695,Adidas,traveler,Adidas average experience,236,198,145
2696,Adidas,student,Adidas nothing special,458,173,86
2697,Nike,athlete,Nike average experience,283,176,131
2698,Nike,influencer,Nike bad quality,197,34,17
2699,Adidas,traveler,Adidas average experience,280,140,114
2700,Nike,athlete,Nike amazing product,1047,156,71
2701,Adidas,athlete,Adidas poor experience,53,114,35
2702,Puma,athlete,Puma okay product,445,145,34
2703,Puma,influencer,Puma great quality,1098,176,115
2704,Nike,athlete,Nike very comfortable,678,41,71
2705,Puma,athlete,Puma very disappointing,205,178,12
2706,Puma,athlete,Puma very disappointing,208,79,144
2707,Adidas,traveler,Adidas nothing special,207,26,91
2708,Puma,student,Puma amazing product,1140,119,69
2709,Puma,athlete,Puma very disappointing,187,47,121
2710,Nike,traveler,Nike bad quality,243,158,74
2711,Puma,athlete,Puma not worth it,246,117,8
2712,Puma,student,Puma great quality,670,197,26
2713,Adidas,athlete,Adidas great quality,767,119,32
2714,Adidas,athlete,Adidas okay product,331,56,12
2715,Puma,student,Puma poor experience,219,114,53
2716,Nike,traveler,Nike very disappointing,211,26,45
2717,Adidas,influencer,Adidas very comfortable,655,132,123
2718,Nike,athlete,Nike love this brand,769,90,42
2719,Puma,influencer,Puma love this brand,556,120,52
2720,Puma,student,Puma love this brand,741,121,126
2721,Puma,student,Puma nothing special,432,101,107
2722,Puma,student,Puma not worth it,288,113,99
2723,Adidas,athlete,Adidas love this brand,902,37,142
2724,Adidas,athlete,Adidas nothing special,580,46,34
2725,Nike,influencer,Nike average experience,567,13,128
2726,Puma,influencer,Puma bad quality,194,58,13
2727,Puma,traveler,Puma amazing product,1158,193,73
2728,Puma,influencer,Puma nothing special,428,57,111
2729,Puma,traveler,Puma love this brand,677,176,6
2730,Puma,traveler,Puma okay product,424,160,25
2731,Nike,influencer,Nike great quality,552,166,85
2732,Nike,influencer,Nike very comfortable,668,95,91
2733,Puma,traveler,Puma bad quality,187,96,110
2734,Adidas,traveler,Adidas not worth it,92,153,84
2735,Adidas,student,Adidas amazing product,1023,118,14
2736,Puma,influencer,Puma bad quality,245,170,124
2737,Puma,influencer,Puma great quality,1089,170,120
2738,Puma,influencer,Puma nothing special,408,38,71
2739,Puma,athlete,Puma amazing product,1009,72,99
2740,Adidas,athlete,Adidas nothing special,570,90,82
2741,Adidas,athlete,Adidas poor experience,184,144,9
2742,Adidas,student,Adidas very comfortable,1078,33,10
2743,Puma,traveler,Puma poor experience,245,37,97
2744,Puma,traveler,Puma very disappointing,147,144,73
2745,Nike,traveler,Nike okay product,340,128,9
2746,Puma,athlete,Puma nothing special,503,135,140
2747,Nike,student,Nike bad quality,87,62,145
2748,Puma,traveler,Puma not worth it,254,178,11
2749,Puma,traveler,Puma great quality,870,49,21
2750,Puma,traveler,Puma amazing product,1164,66,120
2751,Adidas,influencer,Adidas love this brand,819,62,95
2752,Adidas,student,Adidas average experience,600,190,98
2753,Nike,influencer,Nike poor experience,197,155,31
2754,Adidas,influencer,Adidas not worth it,237,27,148
2755,Adidas,athlete,Adidas poor experience,107,167,117
2756,Adidas,student,Adidas okay product,535,17,15
2757,Puma,traveler,Puma not worth it,129,136,138
2758,Puma,athlete,Puma bad quality,192,11,25
2759,Nike,traveler,Nike nothing special,235,109,82
2760,Adidas,traveler,Adidas okay product,282,157,93
2761,Nike,athlete,Nike nothing special,235,95,72
2762,Nike,influencer,Nike not worth it,255,180,124
2763,Nike,student,Nike average experience,220,159,101
2764,Nike,student,Nike average experience,205,167,99
2765,Adidas,athlete,Adidas okay product,477,18,104
2766,Puma,student,Puma love this brand,828,35,30
2767,Puma,influencer,Puma bad quality,212,77,74
2768,Puma,athlete,Puma nothing special,475,197,73
2769,Adidas,athlete,Adidas nothing special,312,59,140
2770,Adidas,traveler,Adidas not worth it,219,175,26
2771,Puma,student,Puma amazing product,802,49,98
2772,Nike,student,Nike love this brand,606,87,13
2773,Nike,traveler,Nike love this brand,1146,163,16
2774,Nike,traveler,Nike not worth it,258,116,69
2775,Adidas,traveler,Adidas very disappointing,95,33,128
2776,Adidas,influencer,Adidas great quality,956,182,39
2777,Adidas,student,Adidas nothing special,332,74,132
2778,Puma,influencer,Puma average experience,306,113,27
2779,Nike,influencer,Nike poor experience,116,42,12
2780,Adidas,student,Adidas nothing special,254,108,120
2781,Nike,athlete,Nike love this brand,941,170,48
2782,Nike,athlete,Nike very comfortable,987,199,128
2783,Nike,student,Nike very comfortable,904,95,140
2784,Puma,student,Puma poor experience,133,91,36
2785,Adidas,athlete,Adidas bad quality,195,195,100
2786,Nike,traveler,Nike great quality,786,34,32
2787,Puma,traveler,Puma love this brand,1039,11,75
2788,Puma,influencer,Puma very comfortable,991,115,102
2789,Nike,influencer,Nike not worth it,174,122,138
2790,Nike,traveler,Nike very comfortable,1044,75,145
2791,Adidas,influencer,Adidas poor experience,89,159,106
2792,Nike,student,Nike okay product,426,98,77
2793,Adidas,influencer,Adidas not worth it,170,187,47
2794,Adidas,athlete,Adidas poor experience,142,132,24
2795,Nike,influencer,Nike nothing special,524,146,39
2796,Nike,athlete,Nike amazing product,790,21,80
2797,Adidas,influencer,Adidas okay product,531,148,52
2798,Adidas,student,Adidas very disappointing,187,164,68
2799,Adidas,traveler,Adidas nothing special,568,24,65
2800,Puma,student,Puma okay product,438,177,106
2801,Adidas,influencer,Adidas very disappointing,295,199,102
2802,Adidas,influencer,Adidas very comfortable,588,177,14
2803,Adidas,student,Adidas great quality,829,113,125
2804,Adidas,traveler,Adidas very disappointing,275,116,108
2805,Nike,student,Nike average experience,567,128,10
2806,Nike,influencer,Nike bad quality,235,175,114
2807,Puma,traveler,Puma very disappointing,249,157,34
2808,Nike,student,Nike love this brand,765,91,46
2809,Nike,influencer,Nike average experience,523,168,110
2810,Nike,traveler,Nike amazing product,827,174,92
2811,Puma,influencer,Puma nothing special,563,69,95
2812,Nike,traveler,Nike poor experience,60,139,85
2813,Puma,athlete,Puma nothing special,591,171,94
2814,Nike,student,Nike love this brand,747,145,125
